count,aX,aY,aZ,gX,gY,gZ
110,0.253,0.257,-0.922,-2.441,-13.733,8.179
111,0.261,0.286,-0.883,-2.441,-12.329,7.08
112,0.264,0.287,-0.867,-1.77,-9.216,5.127
113,0.266,0.271,-0.874,-1.526,-5.493,2.93
114,0.267,0.247,-0.903,-1.831,-1.892,1.221
115,0.263,0.23,-0.949,-2.014,1.282,0.305
116,0.26,0.228,-0.998,-2.502,2.93,-0.305
117,0.26,0.221,-1.046,-2.93,3.601,-0.793
118,0.255,0.204,-1.082,-3.723,2.93,-1.526
119,0.252,0.192,-1.09,-3.967,0.793,-1.587

1,0.185,1.307,-1.278,-154.724,42.542,-67.017
2,0.166,1.28,-1.323,-157.471,36.499,-90.149
3,0.102,1.122,-1.421,-161.316,32.41,-114.685
4,0.041,0.873,-1.535,-169.312,27.649,-137.207
5,-0.024,0.579,-1.659,-177.734,19.592,-155.396
6,-0.056,0.288,-1.747,-187.439,7.935,-167.542
7,-0.082,0.017,-1.812,-197.754,-5.127,-174.194
8,-0.099,-0.179,-1.849,-209.839,-19.592,-175.232
9,-0.101,-0.283,-1.864,-219.482,-35.583,-171.387
10,-0.107,-0.331,-1.859,-227.051,-51.758,-165.894
11,-0.112,-0.366,-1.824,-231.201,-67.932,-162.598
12,-0.121,-0.466,-1.771,-231.934,-83.374,-161.438
13,-0.138,-0.586,-1.733,-227.6,-96.619,-160.706
14,-0.152,-0.757,-1.692,-223.816,-108.826,-159.851
15,-0.183,-0.891,-1.551,-214.722,-121.277,-157.776
16,-0.211,-1.092,-1.567,-185.791,-130.981,-156.372
17,-0.195,-1.252,-1.392,-208.496,-144.104,-146.545
18,-0.201,-1.527,-1.344,-181.946,-150.452,-141.113
19,-0.207,-1.749,-1.223,-193.237,-154.846,-127.991
20,-0.215,-1.926,-1.154,-181.946,-158.997,-112.305
21,-0.218,-2.045,-1.11,-180.725,-162.354,-89.539
22,-0.208,-2.071,-1.032,-182.007,-165.833,-62.195
23,-0.22,-2.04,-0.984,-174.683,-168.701,-34.485
24,-0.235,-1.951,-0.954,-164.185,-172.119,-8.179
25,-0.261,-1.835,-0.929,-149.902,-176.636,15.015
26,-0.308,-1.729,-0.886,-133.179,-182.861,34.729
27,-0.347,-1.634,-0.783,-116.394,-191.956,50.842
28,-0.37,-1.559,-0.614,-99.67,-202.393,63.721
29,-0.388,-1.508,-0.41,-84.167,-212.463,74.097
30,-0.395,-1.501,-0.171,-66.589,-223.267,81.909
31,-0.386,-1.49,0.066,-55.42,-224.609,90.027
32,-0.368,-1.451,0.29,-50.293,-220.093,100.098
33,-0.332,-1.391,0.456,-50.476,-207.458,111.023
34,-0.293,-1.344,0.565,-51.147,-189.026,120.85
35,-0.274,-1.301,0.602,-50.842,-165.955,130.066
36,-0.261,-1.271,0.569,-45.654,-141.541,139.099
37,-0.258,-1.272,0.499,-38.513,-120.911,147.339
38,-0.29,-1.257,0.413,-31.494,-105.225,156.189
39,-0.301,-1.186,0.388,-26.001,-97.656,166.87
40,-0.319,-1.064,0.408,-19.043,-95.398,178.162
41,-0.321,-0.906,0.489,-16.174,-94.36,188.782
42,-0.269,-0.75,0.622,-18.188,-93.506,196.35
43,-0.23,-0.642,0.722,-13.123,-84.229,199.219
44,-0.189,-0.587,0.775,-8.728,-68.542,199.402
45,-0.163,-0.566,0.791,-6.47,-51.514,199.036
46,-0.146,-0.539,0.784,-5.371,-34.607,199.707
47,-0.13,-0.489,0.768,-4.333,-19.775,201.538
48,-0.112,-0.431,0.757,-3.723,-6.653,203.796
49,-0.095,-0.349,0.747,-1.038,5.676,206.116
50,-0.078,-0.236,0.728,2.197,19.287,208.191
51,-0.058,-0.104,0.719,5.127,32.41,209.229
52,-0.047,0.039,0.72,9.766,45.41,208.618
53,-0.012,0.209,0.732,16.296,58.411,206.543
54,0.026,0.366,0.713,24.231,73.059,202.515
55,0.058,0.47,0.643,32.654,91.003,194.641
56,0.08,0.506,0.549,41.87,106.689,183.716
57,0.086,0.483,0.469,49.011,118.042,172.607
58,0.113,0.467,0.38,52.49,126.343,163.574
59,0.11,0.477,0.306,51.331,134.949,156.433
60,0.115,0.508,0.252,50.11,141.235,150.818
61,0.124,0.528,0.192,49.866,148.193,145.691
62,0.101,0.534,0.116,52.612,156.494,140.076
63,0.093,0.546,0.062,57.617,162.354,135.193
64,0.089,0.585,0.025,63.11,165.955,131.775
65,0.079,0.653,-0.015,65.674,170.898,128.967
66,0.066,0.746,-0.059,64.636,176.331,125.977
67,0.069,0.86,-0.108,62.073,182.19,122.009
68,0.066,0.956,-0.189,60.608,189.148,116.211
69,0.062,1.049,-0.304,59.265,197.693,107.971
70,0.072,1.133,-0.424,55.237,203.064,98.267
71,0.087,1.194,-0.58,49.561,208.618,86.67
72,0.097,1.212,-0.761,43.274,212.769,73.303
73,0.116,1.174,-0.961,38.757,213.196,58.411
74,0.132,1.069,-1.142,36.133,207.886,43.64
75,0.153,0.926,-1.287,32.959,197.937,30.64
76,0.19,0.795,-1.36,30.029,181.641,21.79
77,0.213,0.69,-1.387,28.381,164.551,16.357
78,0.248,0.613,-1.353,27.832,147.888,14.465
79,0.272,0.609,-1.278,26.733,135.254,14.771
80,0.286,0.65,-1.193,25.513,126.831,14.954
81,0.282,0.699,-1.128,24.353,122.314,13.916
82,0.287,0.744,-1.08,22.339,120.483,11.23
83,0.293,0.776,-1.065,19.043,120.361,7.263
84,0.295,0.797,-1.073,15.686,121.338,2.136
85,0.293,0.799,-1.099,13.306,122.803,-3.662
86,0.28,0.752,-1.162,11.475,125.183,-10.559
87,0.264,0.653,-1.251,10.376,127.563,-18.066
88,0.25,0.544,-1.366,10.925,129.333,-23.682
89,0.248,0.476,-1.48,10.925,127.869,-26.062
90,0.238,0.475,-1.583,10.742,122.742,-26.062
91,0.239,0.526,-1.638,9.338,114.136,-25.33
92,0.258,0.593,-1.638,6.47,103.271,-26.367
93,0.269,0.641,-1.593,3.418,92.712,-29.968
94,0.279,0.646,-1.528,1.282,84.839,-36.011
95,0.276,0.582,-1.479,0.061,80.139,-43.762
96,0.269,0.468,-1.478,-0.854,78.674,-51.208
97,0.248,0.32,-1.538,-0.854,78.735,-57.007
98,0.23,0.186,-1.625,-1.221,77.087,-59.509
99,0.216,0.098,-1.697,-1.953,72.754,-58.838
100,0.224,0.083,-1.723,-4.15,64.941,-55.908
101,0.238,0.098,-1.722,-6.165,55.359,-52.673
102,0.25,0.092,-1.699,-8.301,46.448,-51.636
103,0.254,0.047,-1.658,-10.559,38.269,-51.758
104,0.257,-0.014,-1.608,-12.024,31.189,-51.697
105,0.25,-0.069,-1.567,-12.329,25.33,-50.171
106,0.244,-0.091,-1.519,-12.939,19.531,-47.302
107,0.247,-0.089,-1.459,-13.672,13.489,-43.579
108,0.248,-0.081,-1.386,-13.855,7.874,-40.649
109,0.254,-0.075,-1.306,-13.245,3.906,-38.635
110,0.261,-0.075,-1.243,-11.169,2.441,-37.354
111,0.263,-0.087,-1.214,-9.094,3.357,-36.926
112,0.262,-0.117,-1.232,-7.568,5.188,-36.987
113,0.257,-0.179,-1.283,-6.897,6.287,-36.926
114,0.251,-0.263,-1.327,-7.568,4.883,-35.889
115,0.241,-0.346,-1.353,-8.85,0.854,-32.715
116,0.239,-0.389,-1.324,-10.254,-5.249,-27.344
117,0.236,-0.378,-1.241,-10.803,-11.841,-19.775
118,0.233,-0.313,-1.127,-10.559,-18.311,-12.024
119,0.232,-0.209,-1.006,-9.338,-22.156,-5.737

1,0.073,1.29,-1.348,-122.131,25.574,-68.604
2,0.043,1.223,-1.457,-124.878,24.17,-91.431
3,0.004,1.045,-1.589,-127.38,21.484,-114.38
4,-0.021,0.781,-1.75,-130.676,17.151,-134.583
5,-0.055,0.464,-1.909,-136.475,9.644,-150.024
6,-0.092,0.174,-2.06,-147.278,-1.038,-158.569
7,-0.107,-0.006,-2.182,-156.555,-15.381,-159.729
8,-0.128,-0.046,-2.278,-166.321,-33.325,-155.457
9,-0.153,-0.004,-2.35,-177.307,-53.65,-151.062
10,-0.203,0.017,-2.382,-187.866,-76.721,-151.245
11,-0.255,-0.06,-2.379,-197.754,-101.563,-156.494
12,-0.326,-0.25,-2.319,-203.674,-126.831,-163.818
13,-0.358,-0.519,-2.187,-204.407,-152.161,-169.983
14,-0.367,-0.842,-2.022,-201.599,-176.514,-173.096
15,-0.4,-1.215,-1.799,-184.57,-199.707,-173.706
16,-0.425,-1.524,-1.597,-153.809,-213.379,-169.861
17,-0.407,-1.854,-1.423,-156.25,-226.013,-155.884
18,-0.395,-2.109,-1.217,-145.691,-231.567,-136.169
19,-0.384,-2.291,-1.074,-133.484,-235.168,-110.291
20,-0.367,-2.362,-0.971,-112.976,-235.657,-80.383
21,-0.368,-2.339,-0.89,-110.596,-235.84,-46.204
22,-0.384,-2.269,-0.805,-101.074,-237.61,-14.709
23,-0.396,-2.161,-0.692,-96.375,-241.943,14.221
24,-0.421,-2.028,-0.555,-92.102,-247.437,40.283
25,-0.431,-1.883,-0.383,-87.585,-254.7,63.416
26,-0.447,-1.717,-0.212,-83.923,-258.606,83.313
27,-0.445,-1.554,-0.038,-80.505,-259.583,100.342
28,-0.454,-1.415,0.149,-76.355,-258.423,113.342
29,-0.427,-1.295,0.343,-70.557,-252.93,123.23
30,-0.384,-1.186,0.538,-62.988,-245.056,131.836
31,-0.339,-1.095,0.717,-55.481,-231.995,139.648
32,-0.284,-1.021,0.873,-49.988,-215.271,146.545
33,-0.238,-0.966,0.97,-40.161,-192.688,152.649
34,-0.195,-0.939,0.999,-31.738,-165.71,158.264
35,-0.176,-0.922,0.944,-25.024,-137.024,164.246
36,-0.174,-0.88,0.822,-20.508,-109.924,171.692
37,-0.176,-0.808,0.661,-17.517,-88.013,180.298
38,-0.206,-0.733,0.505,-16.541,-74.219,187.927
39,-0.24,-0.646,0.437,-17.822,-70.374,194.397
40,-0.209,-0.519,0.511,-23.315,-75.745,201.233
41,-0.179,-0.379,0.636,-26.794,-78.186,207.642
42,-0.135,-0.233,0.771,-23.56,-72.205,211.731
43,-0.104,-0.098,0.892,-17.456,-61.646,212.83
44,-0.077,0.024,1,-10.376,-46.692,211.548
45,-0.044,0.116,1.106,-4.7,-29.968,207.886
46,-0.013,0.191,1.18,-0.977,-9.094,203.43
47,0,0.236,1.209,2.93,15.015,198.425
48,-0.027,0.253,1.194,7.69,41.992,192.932
49,-0.032,0.26,1.194,10.498,67.139,187.988
50,-0.03,0.271,1.189,13.916,90.637,185.059
51,-0.069,0.296,1.116,23.01,118.835,183.35
52,-0.123,0.355,1.02,29.663,146.606,183.35
53,-0.16,0.442,0.898,36.316,172.974,183.655
54,-0.187,0.569,0.76,41.382,195.557,184.082
55,-0.207,0.73,0.578,41.87,217.224,183.289
56,-0.224,0.908,0.373,40.161,235.474,179.687
57,-0.212,1.07,0.165,39.673,248.047,172.607
58,-0.191,1.176,-0.025,41.138,255.554,160.583
59,-0.158,1.215,-0.206,42.114,260.742,145.447
60,-0.133,1.187,-0.382,40.405,263.855,129.089
61,-0.109,1.129,-0.583,38.391,266.541,113.953
62,-0.096,1.06,-0.774,33.63,265.198,100.952
63,-0.063,1.001,-0.991,27.405,263.306,90.21
64,-0.023,0.964,-1.208,22.583,259.033,81.238
65,0.013,0.965,-1.407,18.494,248.108,74.219
66,0.052,1.01,-1.606,15.015,233.948,68.176
67,0.107,1.09,-1.703,12.268,207.642,61.951
68,0.147,1.18,-1.769,7.996,183.35,54.26
69,0.186,1.252,-1.739,2.747,159.363,43.945
70,0.217,1.266,-1.608,-0.977,137.146,31.616
71,0.242,1.185,-1.429,-3.54,119.507,17.944
72,0.267,1.052,-1.223,-6.531,107.605,5.127
73,0.28,0.914,-1.061,-6.531,103.76,-4.211
74,0.272,0.809,-0.984,-4.211,107.605,-9.705
75,0.253,0.732,-0.997,-2.686,115.295,-13.367
76,0.239,0.678,-1.085,-2.014,122.62,-15.015
77,0.227,0.651,-1.228,-1.282,127.747,-15.808
78,0.221,0.655,-1.383,-0.671,129.395,-16.174
79,0.217,0.683,-1.494,-1.648,125.549,-16.724
80,0.226,0.729,-1.565,-3.174,118.591,-18.311
81,0.233,0.768,-1.608,-4.7,110.474,-21.912
82,0.241,0.793,-1.641,-6.104,101.624,-26.978
83,0.242,0.803,-1.662,-7.385,93.079,-33.081
84,0.238,0.786,-1.672,-9.277,83.679,-40.039
85,0.239,0.743,-1.652,-11.292,73.12,-47.668
86,0.24,0.675,-1.585,-13.855,62.439,-54.932
87,0.241,0.562,-1.495,-16.296,53.406,-61.829
88,0.242,0.403,-1.413,-18.066,47.119,-67.932
89,0.247,0.221,-1.359,-18.677,43.762,-71.777
90,0.257,0.06,-1.34,-18.311,42.908,-72.021
91,0.262,-0.05,-1.361,-17.029,43.213,-68.909
92,0.266,-0.094,-1.415,-15.137,43.152,-63.721
93,0.271,-0.086,-1.476,-13.245,40.833,-57.617
94,0.272,-0.042,-1.514,-12.878,35.767,-52.002
95,0.269,0.016,-1.504,-13.367,28.198,-47.607
96,0.273,0.068,-1.43,-13.733,19.531,-45.227
97,0.278,0.086,-1.323,-12.939,12.512,-44.8
98,0.28,0.048,-1.231,-11.475,8.484,-46.021
99,0.277,-0.031,-1.166,-10.132,7.019,-47.302
100,0.266,-0.113,-1.134,-8.362,8.24,-46.692
101,0.271,-0.156,-1.118,-7.568,9.766,-43.396
102,0.269,-0.16,-1.114,-6.104,11.047,-38.391
103,0.274,-0.145,-1.119,-5.188,11.841,-33.447
104,0.267,-0.133,-1.132,-4.761,11.902,-28.992
105,0.267,-0.105,-1.137,-3.723,10.864,-24.658
106,0.26,-0.066,-1.131,-2.319,9.094,-21.057
107,0.263,-0.027,-1.115,-1.16,7.263,-18.494
108,0.259,-0.003,-1.107,0.244,6.287,-17.09
109,0.252,0.007,-1.104,0.732,5.859,-16.541
110,0.26,0.044,-1.124,0.793,5.554,-16.052
111,0.25,0.018,-1.158,-0.977,4.822,-16.541
112,0.248,-0.028,-1.174,-3.235,2.441,-16.418
113,0.252,-0.057,-1.165,-5.188,-0.793,-14.526
114,0.248,-0.045,-1.15,-6.287,-3.967,-11.658
115,0.244,-0.006,-1.119,-7.507,-6.836,-8.606
116,0.251,0.02,-1.061,-8.911,-9.033,-6.47
117,0.253,0.021,-1.006,-9.705,-10.254,-5.371
118,0.257,0.026,-0.968,-9.644,-9.888,-4.15
119,0.269,0.033,-0.932,-9.46,-8.85,-2.869

1,0.101,1.323,-1.476,-125.183,24.658,-73.242
2,0.069,1.349,-1.72,-134.46,25.269,-90.454
3,0.027,1.242,-1.984,-144.836,20.569,-111.389
4,-0.003,0.996,-2.23,-155.151,8.301,-133.545
5,-0.06,0.655,-2.422,-161.865,-10.559,-153.198
6,-0.106,0.306,-2.511,-164.368,-36.438,-167.419
7,-0.142,-0.007,-2.494,-163.025,-65.002,-175.354
8,-0.176,-0.283,-2.402,-157.41,-92.224,-178.467
9,-0.197,-0.52,-2.269,-149.292,-115.845,-177.979
10,-0.196,-0.726,-2.13,-138.977,-135.498,-174.866
11,-0.199,-0.921,-1.977,-118.042,-151.917,-171.509
12,-0.208,-1.134,-1.868,-96.191,-160.828,-167.297
13,-0.215,-1.323,-1.716,-100.22,-172.485,-157.654
14,-0.208,-1.566,-1.665,-67.749,-180.786,-149.963
15,-0.188,-1.712,-1.489,-85.388,-187.622,-133.362
16,-0.19,-1.91,-1.417,-78.613,-192.2,-116.577
17,-0.179,-2.027,-1.317,-92.163,-197.632,-93.567
18,-0.19,-2.074,-1.238,-89.111,-202.454,-69.153
19,-0.203,-2.064,-1.184,-83.923,-207.642,-43.335
20,-0.22,-1.987,-1.109,-85.144,-214.05,-16.785
21,-0.236,-1.845,-1.028,-78.308,-222.168,6.897
22,-0.269,-1.679,-0.958,-69.58,-230.408,28.015
23,-0.301,-1.514,-0.871,-61.829,-240.234,44.983
24,-0.34,-1.377,-0.759,-57.983,-251.221,58.289
25,-0.378,-1.264,-0.604,-57.678,-262.207,68.665
26,-0.417,-1.179,-0.434,-55.969,-272.705,76.843
27,-0.441,-1.117,-0.219,-54.077,-284.485,83.679
28,-0.453,-1.069,0.019,-54.871,-292.664,90.149
29,-0.448,-1.017,0.278,-55.054,-296.265,96.313
30,-0.421,-0.968,0.509,-53.955,-291.809,102.6
31,-0.376,-0.901,0.728,-58.838,-281.555,110.168
32,-0.338,-0.844,0.898,-61.89,-264.893,117.249
33,-0.316,-0.809,1.034,-57.8,-243.103,122.62
34,-0.258,-0.797,1.216,-55.237,-222.9,129.089
35,-0.195,-0.791,1.356,-50.781,-196.289,136.597
36,-0.179,-0.821,1.436,-44.678,-160.583,143.921
37,-0.166,-0.84,1.5,-39.551,-125.793,152.893
38,-0.133,-0.812,1.524,-32.837,-89.844,164.49
39,-0.126,-0.715,1.45,-21.484,-49.377,178.101
40,-0.125,-0.552,1.289,-10.376,-10.498,191.04
41,-0.128,-0.346,1.06,-4.028,23.499,201.477
42,-0.126,-0.139,0.841,-1.526,48.218,208.252
43,-0.113,0.023,0.657,1.465,61.89,210.51
44,-0.099,0.145,0.524,5.066,68.909,209.106
45,-0.077,0.229,0.464,8.179,68.909,206.116
46,-0.066,0.277,0.474,10.254,66.65,202.942
47,-0.076,0.336,0.52,13.733,65.674,200.134
48,-0.069,0.365,0.626,16.785,66.711,197.327
49,-0.061,0.427,0.761,21.179,70.068,195.923
50,-0.068,0.524,0.856,24.475,83.618,195.679
51,-0.082,0.635,0.906,27.954,102.295,194.336
52,-0.082,0.737,0.876,30.457,125.549,191.04
53,-0.101,0.832,0.772,28.32,152.039,185.608
54,-0.109,0.903,0.61,23.56,178.101,178.589
55,-0.124,0.943,0.414,20.142,200.867,170.227
56,-0.137,0.924,0.221,18.677,218.689,161.438
57,-0.118,0.932,0.039,20.203,230.042,154.724
58,-0.124,0.982,-0.141,17.395,240.784,149.597
59,-0.12,1.038,-0.31,15.076,248.047,144.165
60,-0.11,1.11,-0.475,13.184,251.709,138.123
61,-0.092,1.195,-0.645,13.611,253.174,130.554
62,-0.064,1.297,-0.821,15.137,251.526,122.314
63,-0.043,1.392,-1.034,13.672,250.793,112.366
64,-0.026,1.463,-1.24,10.925,243.774,99.548
65,0.003,1.515,-1.411,5.188,230.286,84.778
66,0.048,1.535,-1.517,-0.488,210.815,68.42
67,0.109,1.501,-1.504,-4.089,183.777,50.842
68,0.15,1.398,-1.427,-6.897,163.269,33.142
69,0.187,1.201,-1.295,-7.996,148.132,17.578
70,0.193,1.034,-1.153,-6.958,138.062,6.836
71,0.202,0.919,-1.032,-5.127,133.85,0.61
72,0.195,0.861,-0.976,-1.465,136.108,-2.319
73,0.172,0.852,-1,1.831,141.968,-3.967
74,0.144,0.87,-1.082,3.662,147.766,-5.31
75,0.13,0.915,-1.189,2.319,151.672,-7.568
76,0.108,0.889,-1.305,-1.099,153.442,-11.475
77,0.117,0.941,-1.381,-2.93,151.123,-14.771
78,0.116,1.019,-1.466,-7.08,148.254,-18.982
79,0.12,1.049,-1.576,-11.597,145.264,-26.428
80,0.126,0.957,-1.734,-15.686,140.747,-36.682
81,0.126,0.83,-1.889,-18.066,132.507,-46.265
82,0.12,0.696,-2.021,-20.386,119.873,-53.345
83,0.141,0.547,-2.063,-23.315,101.807,-58.594
84,0.164,0.384,-2.012,-24.78,81.909,-61.768
85,0.198,0.236,-1.896,-23.926,63.782,-62.378
86,0.215,0.124,-1.767,-21.484,49.622,-60.364
87,0.234,0.065,-1.652,-19.104,39.49,-56.03
88,0.243,0.067,-1.569,-17.883,33.325,-50.293
89,0.244,0.122,-1.51,-18.555,28.87,-44.495
90,0.242,0.198,-1.464,-20.325,24.78,-40.222
91,0.248,0.258,-1.41,-22.766,20.264,-38.33
92,0.247,0.27,-1.339,-24.597,15.747,-39.124
93,0.253,0.237,-1.26,-25.391,12.634,-41.077
94,0.26,0.18,-1.209,-23.56,12.085,-42.725
95,0.264,0.093,-1.207,-20.203,13.672,-43.579
96,0.258,-0.013,-1.245,-16.235,14.893,-42.725
97,0.261,-0.117,-1.286,-13.733,14.343,-39.856
98,0.252,-0.195,-1.308,-12.207,11.23,-34.79
99,0.255,-0.213,-1.281,-11.536,6.104,-27.039
100,0.261,-0.163,-1.215,-10.681,0.61,-18.188
101,0.256,-0.087,-1.134,-9.705,-3.784,-10.498
102,0.252,0.008,-1.056,-8.423,-5.493,-4.822
103,0.251,0.11,-0.994,-7.751,-5.432,-0.549
104,0.246,0.192,-0.96,-8.118,-3.479,1.465
105,0.238,0.25,-0.966,-8.362,-0.305,1.77
106,0.229,0.285,-1.001,-8.667,2.136,0.977
107,0.225,0.287,-1.044,-9.155,3.357,-0.671
108,0.221,0.27,-1.076,-8.789,2.991,-2.075
109,0.22,0.242,-1.082,-7.996,0.916,-2.93
110,0.218,0.22,-1.069,-7.08,-1.526,-2.869
111,0.213,0.216,-1.043,-6.409,-3.662,-1.892
112,0.212,0.225,-1.006,-6.287,-5.066,-0.61
113,0.213,0.247,-0.972,-6.714,-5.676,0.671
114,0.213,0.269,-0.946,-6.958,-5.859,1.77
115,0.211,0.294,-0.926,-6.653,-5.432,2.38
116,0.217,0.311,-0.903,-7.202,-4.456,2.136
117,0.221,0.309,-0.896,-7.08,-2.869,1.526
118,0.223,0.287,-0.907,-5.737,-0.671,0.916
119,0.224,0.258,-0.925,-4.761,0.916,0.732

1,0.027,1.541,-1.457,-190.613,62.866,-81.299
2,-0.022,1.518,-1.67,-204.895,54.443,-107.605
3,-0.179,1.334,-1.856,-219.666,40.283,-134.888
4,-0.21,0.952,-2.083,-234.07,20.63,-159.912
5,-0.277,0.488,-2.163,-245.85,-6.531,-179.138
6,-0.336,0.088,-2.176,-252.136,-31.982,-189.758
7,-0.299,-0.24,-2.156,-258.911,-56.213,-192.566
8,-0.285,-0.519,-2.089,-265.564,-77.087,-188.66
9,-0.258,-0.67,-2.014,-269.714,-94.666,-178.65
10,-0.237,-0.698,-1.966,-274.719,-110.168,-165.588
11,-0.227,-0.636,-1.926,-280.396,-124.207,-152.466
12,-0.21,-0.583,-1.938,-284.302,-135.925,-143.311
13,-0.222,-0.658,-1.971,-288.33,-148.926,-139.404
14,-0.24,-0.907,-2.005,-291.321,-166.199,-138.489
15,-0.258,-1.047,-1.834,-293.152,-189.026,-134.888
16,-0.334,-1.472,-1.974,-249.817,-210.876,-131.836
17,-0.338,-1.549,-1.656,-297.302,-237.549,-110.168
18,-0.406,-1.685,-1.492,-282.715,-259.094,-90.82
19,-0.431,-1.724,-1.247,-300.293,-276.672,-65.186
20,-0.432,-1.731,-1.021,-295.349,-290.161,-40.466
21,-0.448,-1.766,-0.812,-289.49,-297.729,-17.212
22,-0.484,-1.815,-0.649,-274.841,-300.232,4.944
23,-0.521,-1.841,-0.51,-248.413,-300.964,28.015
24,-0.566,-1.821,-0.406,-212.158,-301.392,51.819
25,-0.598,-1.716,-0.292,-185.547,-298.218,77.637
26,-0.625,-1.616,-0.181,-153.992,-297.607,100.525
27,-0.646,-1.556,-0.083,-122.925,-297.668,118.713
28,-0.692,-1.54,0,-94.971,-295.837,134.46
29,-0.742,-1.564,0.119,-71.411,-297.974,148.865
30,-0.795,-1.574,0.284,-49.5,-303.162,163.33
31,-0.845,-1.495,0.47,-41.687,-303.894,181.03
32,-0.845,-1.378,0.672,-38.757,-301.025,199.158
33,-0.843,-1.229,0.883,-46.753,-293.457,216.187
34,-0.804,-1.054,1.066,-54.016,-276.306,231.018
35,-0.738,-0.84,1.223,-59.021,-252.136,243.225
36,-0.649,-0.655,1.308,-60.547,-220.703,250.854
37,-0.567,-0.557,1.321,-56.091,-184.631,254.211
38,-0.519,-0.52,1.273,-48.523,-147.644,254.517
39,-0.486,-0.483,1.18,-38.879,-113.525,255.005
40,-0.46,-0.42,1.065,-29.663,-84.473,257.385
41,-0.44,-0.327,0.941,-22.217,-59.509,260.315
42,-0.42,-0.204,0.82,-16.113,-41.992,262.573
43,-0.393,-0.075,0.718,-15.259,-29.358,262.939
44,-0.347,0.032,0.665,-17.09,-22.4,260.437
45,-0.307,0.115,0.644,-20.691,-17.517,255.493
46,-0.276,0.179,0.674,-21.24,-13.611,249.268
47,-0.247,0.249,0.748,-13.977,-10.498,243.53
48,-0.228,0.328,0.863,-9.155,-6.714,238.159
49,-0.191,0.422,1.01,-4.456,-0.305,233.093
50,-0.15,0.519,1.155,0.916,11.719,228.027
51,-0.113,0.616,1.259,7.446,31.189,221.68
52,-0.086,0.688,1.322,9.46,55.176,213.501
53,-0.079,0.722,1.327,10.01,83.313,203.43
54,-0.074,0.74,1.305,10.315,111.328,193.237
55,-0.064,0.743,1.249,12.817,138.245,183.594
56,-0.06,0.747,1.165,14.648,164.795,174.683
57,-0.045,0.761,1.053,16.724,192.078,166.931
58,-0.052,0.802,0.904,19.836,218.75,159.973
59,-0.064,0.854,0.731,23.682,241.394,153.32
60,-0.059,0.926,0.561,23.315,258.911,145.996
61,-0.035,1.003,0.398,22.522,273.01,137.756
62,-0.003,1.057,0.208,22.827,286.011,127.136
63,0.02,1.058,-0.012,23.254,298.157,114.563
64,0.038,1.016,-0.25,23.376,306.58,100.464
65,0.062,0.937,-0.474,23.499,309.082,86.914
66,0.08,0.844,-0.683,22.4,305.359,75.195
67,0.112,0.772,-0.859,17.334,295.715,65.979
68,0.136,0.729,-0.981,8.301,279.541,58.655
69,0.165,0.723,-1.03,0.916,262.329,53.162
70,0.265,0.731,-0.98,-3.967,241.15,48.34
71,0.204,0.726,-0.871,-3.418,224.731,43.091
72,0.261,0.752,-0.714,-0.427,214.233,38.147
73,0.291,0.779,-0.582,0.977,204.529,32.837
74,0.275,0.781,-0.503,2.808,206.543,27.527
75,0.246,0.795,-0.481,5.127,214.661,22.644
76,0.222,0.848,-0.52,4.639,223.938,18.738
77,0.163,0.911,-0.601,4.211,234.009,13.855
78,0.126,0.963,-0.691,1.953,243.347,6.775
79,0.095,0.984,-0.764,-1.282,249.451,-2.808
80,0.065,0.883,-0.864,-4.028,254.761,-14.465
81,0.024,0.674,-1.028,-5.981,261.841,-26.367
82,-0.01,0.479,-1.195,-9.094,264.648,-33.081
83,-0.019,0.347,-1.361,-11.536,261.475,-33.997
84,-0.019,0.323,-1.576,-13.123,256.165,-30.029
85,-0.013,0.371,-1.778,-11.719,241.699,-24.109
86,0,0.471,-2.021,-9.033,225.403,-19.592
87,0.028,0.614,-2.194,-8.972,202.026,-17.029
88,0.058,0.801,-2.238,-11.047,172.485,-17.7
89,0.105,0.976,-2.14,-15.503,140.747,-23.132
90,0.13,1.057,-1.945,-21.851,112.488,-34.729
91,0.142,1.005,-1.692,-30.212,89.294,-50.903
92,0.145,0.823,-1.452,-37.964,73.914,-68.726
93,0.132,0.521,-1.281,-41.565,69.397,-84.412
94,0.129,0.153,-1.221,-42.175,72.571,-94.421
95,0.128,-0.218,-1.273,-39.368,79.773,-96.619
96,0.128,-0.499,-1.41,-34.729,86.243,-89.722
97,0.133,-0.623,-1.564,-29.297,88.196,-74.402
98,0.143,-0.603,-1.715,-23.865,84.839,-54.26
99,0.165,-0.469,-1.822,-17.883,76.294,-34.485
100,0.189,-0.269,-1.889,-12.695,64.087,-18.494
101,0.21,-0.063,-1.91,-8.972,49.133,-7.935
102,0.211,0.114,-1.883,-7.874,32.959,-3.479
103,0.213,0.232,-1.789,-8.972,16.785,-3.418
104,0.221,0.261,-1.644,-11.414,2.747,-6.47
105,0.231,0.201,-1.49,-14.771,-7.568,-11.658
106,0.234,0.09,-1.348,-17.944,-14.099,-15.747
107,0.235,-0.024,-1.24,-19.104,-16.418,-16.724
108,0.234,-0.105,-1.164,-18.677,-16.357,-14.16
109,0.231,-0.12,-1.111,-16.602,-15.259,-9.155
